"emp_no","first_name","last_name","hire_date"
296430,"Berto","Servieres","1986-09-16"
415266,"Rance","Servieres","1986-12-05"
442889,"Chaoyi","Servieres","1986-09-22"
13094,"Sanjay","Servieres","1986-01-01"
64979,"Hilary","Servieres","1986-12-18"
204383,"Taiji","Servieres","1986-07-23"
71828,"Cathie","Sessa","1986-01-10"
292667,"Susanna","Sessa","1986-04-27"
262240,"Arno","Sessa","1986-08-25"
31180,"Arve","Sessa","1986-07-30"
450448,"Shugo","Sessa","1986-09-07"
96828,"Duri","Sessa","1986-01-03"
92844,"Uwe","Sessa","1986-04-30"
464322,"Sandeepan","Sessa","1986-06-22"
109885,"Mooi","Sessa","1986-01-05"
401491,"Serap","Sessa","1986-05-29"
481736,"Jaideep","Sessa","1986-12-20"
283785,"Haldun","Sessa","1986-05-01"
474284,"Chiradeep","Sessa","1986-04-19"
217999,"Eberhardt","Sessa","1986-10-31"
427639,"Tomofumi","Sessa","1986-07-01"
445334,"Perla","Sessa","1986-09-27"
265668,"Xiaopeng","Sessa","1986-03-07"
33335,"Odysseas","Sessa","1986-02-06"
12993,"Subhash","Sessa","1986-08-25"
95036,"Christfried","Sessa","1986-11-26"
284721,"Etsuo","Sethi","1986-08-24"
264501,"Kankanahalli","Sethi","1986-05-04"
290670,"Aluzio","Sethi","1986-11-07"
56349,"Honesty","Sethi","1986-01-27"
221152,"Harngdar","Sethi","1986-07-19"
417078,"Shigenori","Sethi","1986-01-02"
74301,"Leaf","Sethi","1986-12-12"
38673,"Tomoyuki","Sethi","1986-12-02"
46720,"Mark","Sethi","1986-03-27"
60801,"Roded","Sethi","1986-06-10"
404474,"Mats","Sethi","1986-10-02"
456675,"Adin","Sethi","1986-09-11"
27903,"Baziley","Sethi","1986-07-05"
418974,"Dung","Sethi","1986-05-05"
47424,"Kellyn","Sethi","1986-06-29"
250327,"Ottavia","Sethi","1986-02-25"
457443,"Wonhee","Sethi","1986-03-08"
74451,"Vitali","Sethi","1986-08-28"
93818,"Morris","Sethi","1986-10-06"
95502,"Ekawit","Sethi","1986-12-26"
75519,"Doowon","Sethi","1986-05-26"
478550,"Prasadram","Setia","1986-03-03"
276824,"Zsolt","Setia","1986-02-15"
426646,"Krassimir","Setia","1986-12-27"
439788,"Irene","Setia","1986-08-10"
480217,"Jixiang","Setia","1986-12-11"
296516,"Zeljko","Setia","1986-02-28"
100562,"Jiann","Setia","1986-11-04"
454948,"Emran","Setia","1986-05-22"
81097,"Renee","Setia","1986-10-07"
105901,"Chenye","Setia","1986-10-08"
215569,"Douadi","Setia","1986-01-07"
271372,"Bartek","Setia","1986-03-14"
77191,"Elgin","Setia","1986-04-12"
102926,"Tokuyasu","Setia","1986-04-21"
243194,"Edwin","Setia","1986-10-09"
294967,"King","Setia","1986-03-05"
264728,"Izaskun","Setia","1986-06-06"
32171,"Zhaofang","Setia","1986-02-24"
39796,"Shahid","Setia","1986-05-05"
464215,"Kazuhira","Setia","1986-12-19"
86628,"Ibibia","Setia","1986-12-19"
453062,"Mariangiola","Setia","1986-07-21"
39117,"Lunjin","Setia","1986-06-25"
90641,"Yagil","Setia","1986-02-28"
472500,"Ugo","Setia","1986-11-15"
495702,"Ziva","Setia","1986-01-12"
92267,"Guttorm","Setiz","1986-06-13"
458044,"Godehard","Setiz","1986-06-13"
483047,"Jeanne","Setiz","1986-01-17"
95913,"Constantine","Setiz","1986-03-31"
447163,"Peer","Setiz","1986-03-16"
25939,"Shen","Setiz","1986-09-17"
221637,"Georgy","Setiz","1986-04-21"
247026,"Pragnesh","Setiz","1986-08-26"
437835,"Yuqun","Setiz","1986-07-06"
83731,"Huican","Setiz","1986-03-10"
426781,"Reinhard","Setiz","1986-03-11"
201908,"Shigehiro","Setiz","1986-04-10"
424604,"Gao","Setiz","1986-05-11"
74599,"Conal","Setiz","1986-06-26"
252659,"Shigeaki","Setlzner","1986-12-16"
234517,"Honglan","Setlzner","1986-08-05"
101544,"Doowon","Setlzner","1986-10-22"
57835,"Dipayan","Setlzner","1986-01-09"
250474,"Shushma","Setlzner","1986-05-22"
107777,"Xiaoqiu","Setlzner","1986-06-06"
454846,"Billur","Setlzner","1986-07-29"
204746,"Keung","Setlzner","1986-06-23"
469999,"Mihalis","Setlzner","1986-03-13"
265859,"Mitsuyuki","Setlzner","1986-03-19"
261653,"Weiwu","Setlzner","1986-04-26"
461350,"Pantung","Setlzner","1986-03-04"
24572,"Hirochika","Setlzner","1986-09-22"
23137,"Weiye","Setlzner","1986-07-02"
90233,"Martien","Setlzner","1986-02-08"
36880,"Dzung","Setlzner","1986-11-02"
77267,"Juyoung","Setlzner","1986-04-01"
13484,"Kristina","Setlzner","1986-11-10"
458550,"Geoffry","Setlzner","1986-03-13"
425919,"Charlene","Setlzner","1986-10-28"
489340,"Fuqing","Setlzner","1986-09-14"
419069,"Koichi","Setlzner","1986-06-03"
296560,"Rafols","Setlzner","1986-11-23"
208214,"Venkatesan","Seuren","1986-12-06"
44856,"Amabile","Seuren","1986-12-26"
68913,"Tayeb","Seuren","1986-08-04"
421285,"Fumino","Seuren","1986-12-24"
107563,"Marin","Seuren","1986-03-13"
63419,"Hiroyasu","Seuren","1986-01-04"
42653,"Xiping","Seuren","1986-08-26"
13276,"Yechiam","Seuren","1986-03-09"
467812,"Jahangir","Seuren","1986-07-08"
216732,"Parviz","Seuren","1986-03-23"
209002,"Vivian","Seuren","1986-11-22"
442394,"Patricio","Seuren","1986-10-21"
484689,"Shay","Seuren","1986-04-26"
32276,"Lillian","Seuren","1986-10-26"
95355,"Arch","Seuren","1986-03-20"
465117,"Heon","Seuren","1986-01-05"
83407,"Gino","Seuren","1986-01-09"
102239,"Jaroslava","Seuren","1986-07-31"
84396,"Leon","Seuren","1986-03-01"
278907,"Goh","Seuren","1986-02-09"
63426,"Baruch","Seuren","1986-06-29"
290197,"Ung","Seuren","1986-06-24"
218812,"Rildo","Seuren","1986-04-08"
206238,"Huan","Sevcikova","1986-08-08"
80035,"Val","Sevcikova","1986-07-21"
68900,"Pohua","Sevcikova","1986-12-19"
234854,"Marit","Sevcikova","1986-07-17"
25160,"Gianluca","Sevcikova","1986-07-11"
100761,"Beshir","Sevcikova","1986-10-26"
402096,"Sanjoy","Sevcikova","1986-06-06"
85168,"Maik","Sevcikova","1986-04-12"
100256,"Shietung","Sevcikova","1986-10-25"
64147,"Richard","Sevcikova","1986-03-28"
35724,"Martien","Sevcikova","1986-10-23"
17022,"Tianruo","Sevcikova","1986-12-07"
54440,"Tamiya","Sevcikova","1986-01-25"
237486,"Mountaz","Sevcikova","1986-12-23"
76092,"Manohar","Sevcikova","1986-07-21"
492899,"Tua","Sevcikova","1986-01-06"
404850,"Adib","Sevcikova","1986-11-29"
27254,"Trygve","Sewelson","1986-10-19"
47924,"Yucel","Sewelson","1986-12-15"
246448,"Phule","Sewelson","1986-11-07"
227068,"Marko","Sewelson","1986-02-17"
100477,"Danny","Sewelson","1986-10-02"
487703,"Khedija","Sewelson","1986-02-15"
293597,"Pranas","Sewelson","1986-05-15"
52369,"Manohar","Sewelson","1986-03-20"
494528,"Mandell","Sewelson","1986-04-28"
442190,"Weiyi","Sewelson","1986-09-15"
248996,"Basim","Sewelson","1986-01-24"
45576,"Tua","Sewelson","1986-04-02"
492750,"Akeno","Sewelson","1986-06-06"
469198,"Xiping","Sewelson","1986-09-16"
201860,"Demin","Sewelson","1986-11-03"
26369,"Kiyotoshi","Sewelson","1986-04-04"
60762,"Tzu","Sewelson","1986-08-03"
59931,"Suzette","Sewelson","1986-04-06"
498087,"Masaki","Sewelson","1986-05-18"
209670,"Lubomir","Sewelson","1986-10-23"
405919,"Tadahiko","Sewelson","1986-09-17"
268959,"Kazuyasu","Sgarro","1986-05-30"
442969,"Yoshimitsu","Sgarro","1986-08-26"
481971,"Zhilian","Sgarro","1986-09-08"
229249,"Debatosh","Sgarro","1986-05-06"
267583,"Dinkar","Sgarro","1986-08-25"
64302,"Huai","Sgarro","1986-03-13"
231755,"Xuedong","Sgarro","1986-12-24"
495857,"Hugh","Sgarro","1986-12-23"
227925,"Ulises","Sgarro","1986-09-11"
275848,"Vivian","Sgarro","1986-11-19"
28452,"Doohun","Sgarro","1986-06-30"
244664,"Hatim","Sgarro","1986-10-17"
71266,"Krassimir","Sgarro","1986-08-04"
282047,"Kannan","Sgarro","1986-08-06"
218095,"Constantine","Sgarro","1986-06-28"
415375,"Xinyu","Sgarro","1986-08-02"
449358,"Stevo","Sgarro","1986-12-04"
71344,"Nigel","Sgarro","1986-10-07"
51758,"Subbu","Sgarro","1986-04-29"
261279,"Ghassan","Sgarro","1986-07-12"
13386,"Khosrow","Sgarro","1986-02-23"
220208,"Karlis","Sgarro","1986-09-18"
76511,"Dulce","Sgarro","1986-12-21"
298276,"Zito","Sgarro","1986-02-21"
91755,"Zhenhua","Sgarro","1986-03-23"
485827,"Tzvetan","Sgarro","1986-11-08"
104344,"Danco","Sgarro","1986-04-24"
91617,"Lihong","Shackel","1986-05-28"
98028,"Rafols","Shackel","1986-01-20"
400740,"Shao","Shackel","1986-02-27"
218919,"Abdulah","Shackel","1986-01-10"
213955,"Gianluca","Shackel","1986-04-21"
28663,"Toshiki","Shackel","1986-01-14"
268447,"Denis","Shackel","1986-06-02"
451983,"Christoper","Shackel","1986-06-03"
226792,"Siamak","Shackel","1986-07-26"
238959,"Mitchel","Shackel","1986-11-04"
46637,"Mayuko","Shackel","1986-07-11"
283286,"Clyde","Shackel","1986-08-12"
276683,"Jingling","Shackel","1986-02-24"
474796,"Zongyan","Shackel","1986-11-09"
52487,"Candido","Shackel","1986-07-03"
73910,"Ulises","Shackel","1986-04-18"
428856,"Abdelghani","Shackel","1986-10-11"
80705,"Josyula","Shackel","1986-09-04"
90552,"Teruyuki","Shackel","1986-10-23"
78209,"Sachin","Shackel","1986-06-04"
423434,"Uta","Shackell","1986-10-15"
254663,"Bernd","Shackell","1986-12-29"
108126,"Izaskun","Shackell","1986-12-18"
236258,"Goh","Shackell","1986-09-18"
220081,"Xudong","Shackell","1986-03-16"
438940,"Mayumi","Shackell","1986-05-24"
236350,"Yifei","Shackell","1986-11-21"
91154,"Kellyn","Shackell","1986-05-15"
255362,"Babette","Shackell","1986-03-05"
225969,"Tadanori","Shackell","1986-11-13"
263663,"Dinah","Shackell","1986-09-16"
229620,"Arun","Shackell","1986-02-07"
13508,"Kazuyasu","Shackell","1986-05-09"
242136,"Alejandro","Shackell","1986-05-10"
411864,"Tzvetan","Shackell","1986-02-26"
90280,"Manohar","Shackell","1986-05-28"
101147,"Heon","Shackell","1986-06-25"
292581,"Xudong","Shackell","1986-07-17"
444327,"Danai","Shackell","1986-12-04"
72067,"Nahid","Shackell","1986-01-15"
478508,"Eric","Shackell","1986-12-29"
210005,"Tetsurou","Shackell","1986-05-28"
59421,"Sanjay","Shackell","1986-10-25"
415363,"Conal","Shackell","1986-01-25"
436305,"Shaowei","Shackell","1986-09-27"
486012,"Ramzi","Shanbhogue","1986-12-21"
85820,"Jiafu","Shanbhogue","1986-07-26"
428421,"Arne","Shanbhogue","1986-12-19"
290152,"Kousuke","Shanbhogue","1986-03-19"
401718,"Qunsheng","Shanbhogue","1986-03-11"
433402,"Xiaobin","Shanbhogue","1986-10-07"
258800,"Margareta","Shanbhogue","1986-11-22"
248148,"Baziley","Shanbhogue","1986-07-03"
37904,"Arch","Shanbhogue","1986-08-07"
236103,"Kazuyasu","Shanbhogue","1986-12-13"
260181,"Evgueni","Shanbhogue","1986-09-15"
216138,"Giordano","Shanbhogue","1986-06-29"
496508,"Jolita","Shanbhogue","1986-10-12"
425121,"Shahid","Shanbhogue","1986-03-19"
266016,"Noritoshi","Shanbhogue","1986-09-30"
427533,"Fei","Shanbhogue","1986-11-06"
253276,"Aram","Shanbhogue","1986-10-28"
261626,"Weicheng","Shanbhogue","1986-10-06"
12787,"Bezalel","Shanbhogue","1986-12-16"
280747,"Siamak","Shanbhogue","1986-08-18"
71560,"Shalesh","Shanbhogue","1986-06-06"
476458,"Kannan","Shanbhogue","1986-05-02"
251692,"Ferdinand","Shanbhogue","1986-08-02"
53780,"Hercules","Shanbhogue","1986-07-11"
24178,"Jouko","Sherertz","1986-10-06"
425462,"Keung","Sherertz","1986-02-13"
64111,"Godehard","Sherertz","1986-09-27"
483172,"Sachin","Sherertz","1986-12-12"
75832,"Guiseppe","Sherertz","1986-05-08"
257759,"Kshitij","Sherertz","1986-08-27"
259129,"Yucai","Sherertz","1986-10-12"
426099,"Alair","Sherertz","1986-12-25"
96651,"Nikolaos","Sherertz","1986-03-16"
40720,"Barry","Sherertz","1986-12-20"
75170,"Frederique","Sherertz","1986-06-18"
277952,"Kristian","Sherertz","1986-03-07"
242552,"Charmane","Sherertz","1986-02-03"
272236,"Kensei","Sherertz","1986-08-14"
412727,"Kellie","Sherertz","1986-12-16"
200005,"Geoffry","Sherertz","1986-07-22"
234811,"Teunis","Sherertz","1986-05-05"
434672,"Radhika","Sherertz","1986-08-05"
86129,"Felicidad","Sherertz","1986-11-14"
76663,"Ramachenga","Sherertz","1986-09-30"
96356,"Khosrow","Sherertz","1986-12-19"
79317,"Paraskevi","Sherertz","1986-12-12"
53007,"Tianruo","Sherertz","1986-01-16"
415055,"Shim","Sherertz","1986-12-01"
58476,"Yakichi","Shigei","1986-11-05"
88431,"Lidong","Shigei","1986-04-25"
456021,"Jiang","Shigei","1986-06-02"
403482,"Tadahiro","Shigei","1986-09-29"
441220,"Vishu","Shigei","1986-02-05"
435803,"Jianhua","Shigei","1986-01-20"
451286,"Karoline","Shigei","1986-03-06"
200296,"Golgen","Shigei","1986-05-20"
249109,"Rance","Shigei","1986-12-27"
10329,"Remko","Shigei","1986-01-20"
43316,"Kazuhisa","Shigei","1986-08-05"
250590,"Tetsushi","Shigei","1986-05-11"
294149,"Feiyu","Shigei","1986-09-08"
50276,"Eldridge","Shigei","1986-11-23"
456997,"Subhrajyoti","Shigei","1986-01-09"
51887,"Francesca","Shigei","1986-05-04"
79390,"Bernt","Shigei","1986-05-16"
246394,"Arunas","Shigei","1986-05-03"
425264,"Jeanne","Shigei","1986-07-07"
208877,"Yinghua","Shihab","1986-10-28"
106783,"Alassane","Shihab","1986-08-26"
445689,"Naraig","Shihab","1986-11-02"
442448,"Jasminko","Shihab","1986-07-05"
469138,"Basim","Shihab","1986-08-24"
229493,"Zissis","Shihab","1986-10-19"
216496,"Holgard","Shihab","1986-08-09"
248642,"Harjit","Shihab","1986-05-03"
81719,"Slavian","Shihab","1986-03-14"
472154,"Heeju","Shihab","1986-05-10"
499602,"Ziya","Shihab","1986-05-22"
422979,"Kiyokazu","Shihab","1986-04-23"
264254,"Kitty","Shihab","1986-07-31"
200733,"Haldun","Shihab","1986-05-24"
414048,"Stamatina","Shihab","1986-08-01"
77908,"Frederique","Shimshoni","1986-08-03"
291008,"Takushi","Shimshoni","1986-11-14"
249582,"Weiyi","Shimshoni","1986-03-24"
250354,"Nahum","Shimshoni","1986-12-11"
484300,"Souichi","Shimshoni","1986-12-30"
236658,"Otilia","Shimshoni","1986-06-20"
430848,"Xuejun","Shimshoni","1986-07-27"
229184,"Goo","Shimshoni","1986-01-27"
434350,"Leif","Shimshoni","1986-03-21"
411506,"Dipankar","Shimshoni","1986-04-05"
401946,"Debaprosad","Shimshoni","1986-07-11"
276460,"Kwangsub","Shimshoni","1986-12-13"
49987,"Toney","Shimshoni","1986-12-07"
480992,"Krister","Shimshoni","1986-06-11"
429047,"Tsz","Shimshoni","1986-10-25"
446195,"Licheng","Shimshoni","1986-10-01"
49251,"Barry","Shimshoni","1986-06-23"
48369,"Rimon","Shimshoni","1986-09-27"
441571,"Lillian","Shimshoni","1986-06-14"
438974,"Shunichi","Shimshoni","1986-10-04"
10138,"Perry","Shimshoni","1986-09-18"
451621,"Premsyl","Shimshoni","1986-01-30"
422977,"Uri","Shimshoni","1986-03-17"
24349,"Badri","Shinomoto","1986-08-03"
207107,"Shaunak","Shinomoto","1986-02-09"
420200,"Haldun","Shinomoto","1986-01-13"
411022,"Jeong","Shinomoto","1986-07-31"
452197,"Yishai","Shinomoto","1986-01-07"
221339,"Uri","Shinomoto","1986-01-10"
401864,"Fumitaka","Shinomoto","1986-05-15"
294386,"Ortrud","Shinomoto","1986-04-27"
479546,"Toong","Shinomoto","1986-01-27"
59111,"Takahiro","Shinomoto","1986-04-30"
73798,"Gregory","Shinomoto","1986-12-01"
224028,"Shigeichiro","Shinomoto","1986-12-25"
82244,"Arvin","Shiratori","1986-01-14"
82246,"Duri","Shiratori","1986-10-13"
105636,"Saeko","Shiratori","1986-12-27"
489159,"Caolyn","Shiratori","1986-04-05"
260355,"Dietrich","Shiratori","1986-05-11"
416864,"Chiradeep","Shiratori","1986-09-18"
422057,"Mahmut","Shiratori","1986-07-06"
269653,"Pintsang","Shiratori","1986-07-28"
98073,"Fabrizio","Shiratori","1986-03-21"
412001,"Chenxi","Shiratori","1986-05-27"
28252,"Stamatina","Shiratori","1986-05-22"
227856,"Shounak","Shiratori","1986-07-20"
84714,"Tonny","Shiratori","1986-12-17"
83355,"Kiyotoshi","Shiratori","1986-12-31"
104174,"Ramzi","Shiratori","1986-04-01"
425308,"Shietung","Shiratori","1986-12-15"
59311,"Renee","Shiratori","1986-11-19"
82116,"Chiradeep","Shiratori","1986-09-18"
275208,"Freyja","Shiratori","1986-01-29"
21385,"Mikhail","Shiratori","1986-04-17"
232650,"Marco","Shiratori","1986-09-17"
297881,"Alper","Shiratori","1986-12-31"
60133,"Valeri","Shobatake","1986-11-11"
483552,"Annemarie","Shobatake","1986-02-22"
208807,"Zita","Shobatake","1986-01-01"
245274,"Moni","Shobatake","1986-02-03"
87498,"Rafols","Shobatake","1986-08-16"
480389,"Kazuhito","Shobatake","1986-08-02"
48946,"Marsja","Shobatake","1986-10-19"
411213,"Elrique","Shobatake","1986-08-18"
407007,"Bluma","Shobatake","1986-07-14"
17757,"Kiyomitsu","Shobatake","1986-09-27"
87450,"Xuedong","Shobatake","1986-11-03"
496313,"Tetsushi","Shobatake","1986-05-04"
460239,"Sukumar","Shobatake","1986-10-23"
51028,"Tonia","Shobatake","1986-05-12"
469805,"Chaosheng","Shobatake","1986-06-02"
245772,"Mario","Shobatake","1986-12-24"
51739,"Flemming","Shobatake","1986-11-09"
252159,"Collette","Shobatake","1986-06-11"
52457,"Larisa","Shobatake","1986-02-13"
203635,"Mohan","Shobatake","1986-10-30"
91078,"Marsal","Shobatake","1986-11-06"
98443,"Make","Shobatake","1986-03-16"
94030,"Masato","Shobatake","1986-05-08"
224479,"Jayesh","Shobatake","1986-04-11"
422835,"Dines","Shobatake","1986-11-09"
410862,"Shigenori","Shobatake","1986-01-13"
461556,"Gina","Shokrollahi","1986-01-10"
423956,"Shaz","Shokrollahi","1986-08-14"
78586,"Valdiodio","Shokrollahi","1986-02-22"
75121,"Denny","Shokrollahi","1986-07-06"
401333,"Martins","Shokrollahi","1986-11-04"
267920,"Sivanarayana","Shokrollahi","1986-07-24"
468265,"Boutros","Shokrollahi","1986-11-16"
47563,"Berry","Shokrollahi","1986-04-23"
249788,"Marlo","Shokrollahi","1986-02-21"
109462,"Rafols","Shokrollahi","1986-11-22"
13298,"Sasan","Shokrollahi","1986-11-06"
441299,"Barna","Shokrollahi","1986-07-29"
225081,"Guenter","Shokrollahi","1986-11-20"
89365,"Shaz","Shokrollahi","1986-02-15"
493733,"Hideo","Shokrollahi","1986-05-30"
264010,"Christoph","Shokrollahi","1986-05-28"
476734,"Nishit","Shokrollahi","1986-05-06"
491591,"Takushi","Shokrollahi","1986-05-01"
434258,"Yuriy","Shokrollahi","1986-02-27"
227560,"Jeanne","Shokrollahi","1986-03-11"
84253,"Randy","Shokrollahi","1986-02-26"
240818,"Apostol","Shokrollahi","1986-04-13"
42758,"Xiaoheng","Shokrollahi","1986-04-10"
457998,"Christophe","Showalter","1986-09-19"
469278,"Ottavia","Showalter","1986-09-26"
82721,"Arvind","Showalter","1986-12-17"
48057,"Taegyun","Showalter","1986-08-03"
412666,"Jessie","Showalter","1986-01-17"
235767,"Arunachalam","Showalter","1986-05-09"
201050,"Weidon","Showalter","1986-09-26"
449172,"Serif","Showalter","1986-10-11"
257239,"Patricia","Showalter","1986-09-06"
91694,"Maha","Showalter","1986-11-01"
13590,"Sashi","Showalter","1986-03-14"
268313,"Arlette","Showalter","1986-06-08"
77691,"Christoper","Showalter","1986-07-31"
247594,"Paraskevi","Showalter","1986-02-17"
444365,"Srinidhi","Showalter","1986-10-20"
54748,"Taizo","Showalter","1986-07-28"
228623,"Arnould","Showalter","1986-08-30"
78007,"Masato","Showalter","1986-04-22"
445666,"Teiji","Showalter","1986-04-09"
39220,"Dinah","Showalter","1986-05-04"
33990,"Val","Showalter","1986-04-02"
103116,"Shai","Shrader","1986-04-16"
496013,"Kiam","Shrader","1986-08-06"
26308,"Shuky","Shrader","1986-01-16"
279896,"Petter","Shrader","1986-06-02"
24568,"Along","Shrader","1986-12-20"
203963,"Kiyotoshi","Shrader","1986-02-04"
226964,"Lakshmi","Shrader","1986-07-26"
250649,"Claudi","Shrader","1986-06-07"
404004,"Rosalie","Shrader","1986-03-04"
283834,"Feixiong","Shrader","1986-10-20"
255995,"Maren","Shrader","1986-10-30"
240714,"Patricia","Shrader","1986-08-08"
56616,"Becky","Shrader","1986-09-03"
62644,"Krisda","Shrader","1986-01-22"
423416,"Narain","Shrader","1986-05-27"
66821,"Aiman","Shrader","1986-04-16"
93551,"Sanjay","Shrader","1986-06-23"
101565,"Arto","Shrader","1986-05-10"
20402,"Szabolcs","Shrader","1986-10-29"
241057,"Aimee","Shrader","1986-09-14"
234806,"Volkmar","Shrader","1986-10-24"
69052,"Shietung","Shrader","1986-11-13"
279885,"Maia","Shrader","1986-07-07"
442595,"Yongmao","Shrader","1986-05-22"
483855,"Koldo","Shrader","1986-03-22"
95543,"Kellie","Shrader","1986-03-13"
79851,"Remmert","Shrader","1986-11-02"
16839,"Moriyoshi","Shrader","1986-04-09"
493163,"Eirik","Shrader","1986-12-31"
457732,"Mitsuyuki","Shrader","1986-06-22"
59575,"Patricio","Shumilov","1986-01-02"
203737,"Janalee","Shumilov","1986-08-15"
294045,"Sashi","Shumilov","1986-02-04"
456719,"Basem","Shumilov","1986-10-03"
100523,"Olivera","Shumilov","1986-03-19"
84783,"Aamod","Shumilov","1986-09-18"
477701,"Ayonca","Shumilov","1986-06-17"
67214,"Weiye","Shumilov","1986-03-26"
21750,"Padma","Shumilov","1986-01-24"
472657,"Ingemar","Shumilov","1986-09-06"
98229,"Navid","Shumilov","1986-07-31"
254127,"Arfst","Shumilov","1986-04-03"
291431,"Jaideep","Shumilov","1986-12-19"
27705,"Duangkaew","Shumilov","1986-11-13"
85306,"Junsik","Shumilov","1986-04-22"
259440,"Subir","Shumilov","1986-01-01"
22509,"Zejun","Shumilov","1986-05-27"
225255,"Dharmaraja","Shumilov","1986-02-10"
484542,"Aamod","Shumilov","1986-02-19"
231208,"Maria","Shumilov","1986-04-18"
51412,"Atreye","Shumilov","1986-09-19"
36828,"Martial","Shumilov","1986-06-03"
72098,"Serap","Shumilov","1986-02-11"
50910,"Huai","Shumilov","1986-04-19"
56835,"Kolar","Shumilov","1986-10-14"
465291,"Hinrich","Shumilov","1986-07-31"
97593,"Mack","Shumilov","1986-10-08"
284531,"Masadi","Shumilov","1986-04-09"
231907,"Chikako","Shumilov","1986-07-10"
29080,"Panayotis","Shumilov","1986-05-21"
234394,"Kazuhide","Sichman","1986-05-31"
85685,"Kokou","Sichman","1986-08-20"
84088,"Sarita","Sichman","1986-12-14"
96674,"Dannz","Sichman","1986-08-12"
24750,"Gadiel","Sichman","1986-07-08"
95368,"Arco","Sichman","1986-01-05"
31138,"Fumiko","Sichman","1986-10-05"
435189,"Domenick","Sichman","1986-03-27"
269544,"Maya","Sichman","1986-07-15"
273816,"Odysseas","Sichman","1986-01-13"
236528,"Kwangho","Sichman","1986-01-25"
